Campus	Department Name	Course Number	Course Name	Credits	Areas of Knowledge	Quarters Offered	Offered with	Prerequisites	Co-Requisites	Description
Bothell	BEDUC	543	Practicum for Teaching English Speakers of Other Languages	5		W,Sp		BEDUC542		Sp .
Bothell	BEDUC	544	Leadership, Advocacy, and Program Assessment in ESOL	5		Sp				Ls . Examines language assessment tools, tests, ad other factors for determining placement in language-support programs. Offered: Sp.
Bothell	BEDUC	547	Transformative Curriculum Leadership	5						Explores strategies and efforts for individual capacity and collaborative problem solving for leadership in schools and communities to bring about progressive curriculum transformation.  Investigates forms of transformative curriculum for equity, social justice, multiculturalism, peace, and ecojustice.
Bothell	BEDUC	552	Curriculum, Instruction, and Assessment in Middle and Secondary Science I	5		Sp		BEDUC556;BEDUC557		Participants develops curriculum, instruction, and assessment based on theories of teaching and learning in science and inclusive of all students. Attention given to content-based use of technology, working across disciplines, teaching ELL's, students with special needs, and co-teaching models. Includes direct work with adolescents. Prerequisite: B EDUC 556; B EDUC 557. Offered: Sp.
Bothell	BEDUC	553	Curriculum, Instruction, and Assessment in Secondary English, Social Studies, and History	5						Participants develops curriculum, instruction, and assessment based on theories of teaching and learning in science and inclusive of all students. Attention given to content-based use of technology, working across disciplines, teaching ELL's, students with special needs, and co-teaching models. Includes direct work with adolescents.
Bothell	BEDUC	554	Curriculum, Instruction, and Assessment in Middle Grades and Secondary Science	5		A				Learn to teach science in a way that makes the content both rigorous and accessible. Develop an understanding of how the world of the student and the worlds of science intersect. Participate in best practices of science teaching and reflect on these practices. Offered: A.
Bothell	BEDUC	555	Building Partnerships: Home, School, and Community	5						Examines the forms of collaboration, contention, and controversy in the relationship between schools, the families of students, and local communities from historical, sociological, and political perspectives.
Bothell	BEDUC	556	Adolescent Development	5		W				Provides an in-depth examination of specific theories, concepts, and methods related to adolescence. Explores a wide range of topics including: cognitive development, moral development, identity formation, gender role, social relationships, and the effects of culture and schooling on adolescent development. Includes a community-based learning component. Offered: W.
Bothell	BEDUC	557	Curriculum Studies	5		A				Introduces the field of curriculum studies including curriculum theory and interdisciplinary study of the educational experience. Explores dominant ideas and alternative practices. Focuses on how curriculum and schools are manifestations of culture and how historical and contemporary premises about curriculum influence the culture of classrooms and schools. Offered: A.
Bothell	BEDUC	558	Curriculum, Instruction, and Assessment in Secondary Social Studies and History	5		A				Explores standards and critical areas of social studies and history. Discusses how to design learning objectives, plan for instruction, use resources, evaluate student learning, and teach social studies and history as integrated and interdisciplinary subjects. Offered: A.
Bothell	BEDUC	559	Curriculum, Instruction, and Assessment in Secondary and Middle Level Mathematics I	5		Sp		BEDUC556;BEDUC557		Participants develops curriculum, instruction, and assessment based on theories of teaching and learning in science and inclusive of all students. Attention given to content-based use of technology, working across disciplines, teaching ELL's, students with special needs, and co-teaching models. Includes direct work with adolescents. Prerequisite: B EDUC 556; B EDUC 557. Offered: Sp.
