Campus	Department Name	Course Number	Course Name	Credits	Areas of Knowledge	Quarters Offered	Offered with	Prerequisites	Co-Requisites	Description
Tacoma	TCSS	465	Embedded Real-Time System Programming	5				TCSS422		An examination of particular theory and practice in designing software embedded in electronic devices and controllers. Includes clocks, threads, multitasking, critical sections, monitors, scheduling, on chip and external device interfacing, communications, and fault tolerance. Prerequisite: a minimum grade of 2.0 in TCSS 422.
Tacoma	TCSS	478	Fundamentals in Bioinformatics	5				TCSS343		Introduces basic concepts and techniques used in the analysis of biological data, as well as applications of computational techniques in biological applications.  Students will learn biology concepts and vocabulary.  The programming language R primarily will be used. Prerequisite: TCSS 343; recommended: No background in  biology is required.
Tacoma	TCSS	480	Comparative Programming Languages	5				&&TCSS342&&TCSS333		Study and comparison of several programming languages in regards to data structures, operations, notation, and control. Examines programming paradigms, implementation strategies, programming environments, and programming style. Prerequisite: minimum grade of 2.0 in both TCSS 342 and TCSS 333.
Tacoma	TCSS	481	Computer Security	5				TINST312,TCSS342&&TCSS325		Discusses the theoretical and practical issues surrounding computer security and data protection. Explores formal models of encryption and authentication; operating system and network security; programming and vulnerabilities analysis. Prerequisite: either T INST 312, which may be taken concurrently, or a minimum grade of 2.0 in both TCSS 342 and TCSS 325.
Tacoma	TCSS	487	Cryptography	5				TCSS321,TMATH125,TMATH402		Covers basic concepts of cryptography, including authentication, public key cryptography, and digital signatures. Additionally, it covers modern definitions of security, implementation aspects of cryptographic schemes and their use in computer networks and the internet. Prerequisite: minimum grade of 2.0 in TCSS 321 or TMATH 125 or TMATH 402.
Tacoma	TCSS	488	Coding Theory	5				TMATH308,TCSS321		Covers electronic communication over noisy channels, and digital storage on various types of media. Describes constructions of modern error-correction codes, including Reed Solomon, Golay, and BCH codes. Also covers computational aspects, complexity of encoding/decoding algorithms, their implementations and their uses in modern communication systems. Prerequisite: minimum grade of 2.0 in TMATH 308 or TCSS 321.
Tacoma	TCSS	490	Special Topics in Computing and Software Systems	5	QSR					Examines current topics and issues associated with computing and software systems.
Tacoma	TCSS	491	Computational Worlds	5				TCSS360		Development of large-scale software project in advanced imaging involving computational intelligence and artificial life applied to such fields as game development or virtual reality. Students work in interdisciplinary teams that integrate several computer science areas. Advanced topics: game programming, artificial life, virtual humans, and computer animation. Prerequisite: minimum grade of 2.0 in TCSS 360.
Tacoma	TCSS	497	Internship in Computing and Software Systems	1				TCSS360		Project as delineated in a contract between student, faculty advisor, and community sponsor. Prerequisite: minimum grade of 2.0 in TCSS 360.
Tacoma	TCSS	498	Directed Readings in Computing and Software Systems	1				TCSS360		Readings as specified in agreement with faculty. Prerequisite: TCSS 360.
Tacoma	TCSS	499	Undergraduate Research in Computing and Software Systems	1				TCSS360		Design and implementation of a research study as specified in a contract with faculty. Prerequisite: TCSS 360.
Tacoma	TCSS	501	Analysis of Algorithms and Data Structures	3				TCSS142&&TCSS143		Introduces techniques in algorithm analysis and data structures including time space complexity, and big O notation.  Introduces fundamental data structures: array lists, linked lists, queues, stacks, trees and hash tables and algorithms for sorting, selection, binary search and recursion with emphasis on implementation in a high-level programming language. Prerequisite: TCSS 142 and TCSS 143, or equivalent.
Tacoma	TCSS	502	Object Oriented Programming	3				TCSS142&&TCSS143		Introduces object-oriented programming (OOP
Tacoma	TCSS	503	Algorithms and Problem Solving for Software Developers	3				TCSS501;TCSS502		Introduces advanced data structures and key algorithmic techniques used in solving software engineering problems, such as trees, graphs, breadth/depth first searches, divide and conquer, greedy algorithms and dynamic programming. Learn how to analyze a problem and incorporate advanced data structures into the software implementations. Prerequisite: TCSS 501 and TCSS 502.
Tacoma	TCSS	504	Software Engineering and Development Techniques	3				TCSS501;TCSS502		Presents the principles and theory of software engineering and development including: requirements analysis, design and prototyping, system analysis, testing, project and version management, software and system metrics, and software development processes and lifecycles. Prerequisite: TCSS 501 and TCSS 502.
Tacoma	TCSS	505	Systems Programming	3				TCSS503;TCSS504		Examines the fundamental concepts of modern operating systems and how they function. Topics covered include processes, threads, memory management, process scheduling, file systems, virtual machines and software containers.  Covers the basics of the Linux operating system, bash commands, scripting, and systems programming. Prerequisite: TCSS 503 and TCSS 504.
